"genre_name","movie_title","revenue","release_date","rolling_avg_revenue"
"Drama","Half Nelson","4911725","2006-08-11","94017488.666666666667"
"Drama","कभी अलविदा ना कहना","17000000","2006-08-11","45368857.333333333333"
"Drama","The Illusionist","86915017","2006-08-18","36275580.666666666667"
"Drama","Idlewild","0","2006-08-25","34638339.000000000000"
"Drama","Fur: An Imaginary Portrait of Diane Arbus","2281089","2006-08-30","29732035.333333333333"
"Drama","Crossover","7000000","2006-09-01","3093696.333333333333"
"Drama","The Last King of Scotland","48027970","2006-09-01","19103019.666666666667"
"Drama","Zwartboek","26193068","2006-09-01","27073679.333333333333"
"Drama","The Namesake","20138836","2006-09-02","31453291.333333333333"
"Drama","Bobby","0","2006-09-05","15443968.000000000000"
"Drama","The Fountain","15304890","2006-09-06","11814575.333333333333"
"Drama","The Magic Flute","0","2006-09-07","5101630.000000000000"
"Drama","Fido","426224","2006-09-07","5243704.666666666667"
"Drama","Friends with Money","13368437","2006-09-07","4598220.333333333333"
"Drama","Babel","135330182","2006-09-08","49708281.000000000000"
"Drama","Sherrybaby","622806","2006-09-08","49773808.333333333333"
"Drama","Rescue Dawn","7177143","2006-09-09","47710043.666666666667"
"Drama","A Good Year","42064105","2006-09-09","16621351.333333333333"
"Drama","Stranger Than Fiction","53653224","2006-09-09","34298157.333333333333"
"Drama","Bella","0","2006-09-09","31905776.333333333333"
"Drama","All the King's Men","9450897","2006-09-10","21034707.000000000000"
"Drama","Copying Beethoven","0","2006-09-10","3150299.000000000000"
"Drama","This Is England","8176544","2006-09-12","5875813.666666666667"
"Drama","Perfume: The Story of a Murderer","132180323","2006-09-13","46785622.333333333333"
"Drama","Gridiron Gang","41480851","2006-09-15","60612572.666666666667"
"Drama","The Black Dahlia","49111202","2006-09-15","74257458.666666666667"
"Drama","The Queen","123384128","2006-09-15","71325393.666666666667"
"Drama","The Naked Ape","0","2006-09-16","57498443.333333333333"
"Drama","Flyboys","17800000","2006-09-22","47061376.000000000000"
"Drama","Children of Men","69959751","2006-09-22","29253250.333333333333"
"Drama","School for Scoundrels","17807569","2006-09-29","35189106.666666666667"
"Drama","Facing the Giants","10178331","2006-09-29","32648550.333333333333"
"Drama","The History Boys","13401952","2006-10-02","13795950.666666666667"
"Drama","The Departed","289847354","2006-10-05","104475879.000000000000"
"Drama","Little Children","14821658","2006-10-06","106023654.666666666667"
"Drama","Love's Abiding Joy","0","2006-10-06","101556337.333333333333"
"Drama","Man of the Year","41237648","2006-10-09","18686435.333333333333"
"Drama","Out of the Blue","0","2006-10-12","13745882.666666666667"
"Drama","One Night with the King","13391174","2006-10-13","18209607.333333333333"
"Drama","The Marine","22165608","2006-10-13","11852260.666666666667"
"Drama","The Hoax","11772461","2006-10-14","15776414.333333333333"
"Drama","The Astronaut Farmer","11130889","2006-10-15","15022986.000000000000"
"Drama","Flags of Our Fathers","65900249","2006-10-18","29601199.666666666667"
"Drama","The Prestige","109676311","2006-10-19","62235816.333333333333"
"Drama","Flicka","21000000","2006-10-20","65525520.000000000000"
"Drama","The Ultimate Gift","0","2006-10-20","43558770.333333333333"
"Drama","Running with Scissors","6754898","2006-10-27","9251632.666666666667"
"Drama","Faith Like Potatoes","0","2006-10-27","2251632.666666666667"
"Drama","Catch a Fire","4291965","2006-10-27","3682287.666666666667"
"Drama","The Dead Girl","0","2006-11-07","1430655.000000000000"
"Drama","Infamous","1151330","2006-11-16","1814431.666666666667"
"Drama","For Your Consideration","5542025","2006-11-22","2231118.333333333333"
"Drama","Opal Dream","140666","2006-11-22","2278007.000000000000"
"Drama","Thr3e","0","2006-12-01","1894230.333333333333"
"Drama","London to Brighton","0","2006-12-01","46888.666666666667"
"Drama","The Nativity Story","0","2006-12-01","0.00000000000000000000"
"Drama","Miss Potter","35078241","2006-12-03","11692747.000000000000"
"Drama","Blood Diamond","170877916","2006-12-07","68652052.333333333333"
"Drama","Apocalypto","120175290","2006-12-07","108710482.333333333333"
"Drama","Black Snake Moan","10903846","2006-12-08","100652350.666666666667"
"Drama","The Good German","5914908","2006-12-08","45664681.333333333333"
"Drama","The Painted Veil","0","2006-12-09","5606251.333333333333"
"Drama","We Are Marshall","43545364","2006-12-12","16486757.333333333333"
"Drama","The Pursuit of Happyness","307077295","2006-12-14","116874219.666666666667"
"Drama","Letters from Iwo Jima","68673228","2006-12-19","139765295.66666667"
"Drama","Obsluhoval jsem anglického krále","0","2006-12-19","125250174.333333333333"
"Drama","Rocky Balboa","155721132","2006-12-20","74798120.000000000000"
"Drama","滿城盡帶黃金甲","0","2006-12-21","51907044.000000000000"
"Drama","Notes on a Scandal","49469904","2006-12-25","68397012.000000000000"
"Drama","Dreamgirls","154937680","2006-12-25","68135861.333333333333"
"Drama","Factory Girl","0","2006-12-29","68135861.333333333333"
"Drama","Kiss the Bride","0","2007-01-01","51645893.333333333333"
"Drama","A Mighty Heart","18928871","2007-01-01","6309623.666666666667"
"Drama","Redacted","782102","2007-01-01","6570324.333333333333"
"Drama","Freedom Writers","41170784","2007-01-05","20293919.000000000000"
"Drama","White Noise 2: The Light","0","2007-01-05","13984295.333333333333"
"Drama","The Savages","0","2007-01-19","13723594.666666666667"
"Drama","Trade","0","2007-01-23","0.00000000000000000000"
"Drama","The Good Night","20380","2007-01-25","6793.3333333333333333"
"Drama","Blood and Chocolate","0","2007-01-26","6793.3333333333333333"
"Drama","Molière","0","2007-01-31","6793.3333333333333333"
"Drama","Partition","0","2007-02-02","0.00000000000000000000"
"Drama","Hannibal Rising","82169884","2007-02-06","27389961.333333333333"
"Drama","Premonition","84146832","2007-02-08","55438905.333333333333"
"Drama","디워","53587404","2007-02-08","73301373.333333333333"
"Drama","Death at a Funeral","46","2007-02-09","45911427.333333333333"
"Drama","The Last Sin Eater","0","2007-02-09","17862483.333333333333"
"Drama","Goodbye Bafana","0","2007-02-11","15.3333333333333333"
"Drama","Bridge to Terabithia","137587063","2007-02-16","45862354.333333333333"
"Drama","The Number 23","77566815","2007-02-23","71717959.333333333333"
"Drama","Becoming Jane","37311672","2007-03-02","84155183.333333333333"
"Drama","Zodiac","84785914","2007-03-02","66554800.333333333333"
"Drama","Shooter","95696996","2007-03-22","72598194.000000000000"
"Drama","Once","20710513","2007-03-23","67064474.333333333333"
"Drama","Reign Over Me","22222308","2007-03-23","46209939.000000000000"
"Drama","Namastey London","0","2007-03-27","14310940.333333333333"
"Drama","Blades of Glory","0","2007-03-30","7407436.000000000000"
"Drama","Disturbia","117760134","2007-04-12","39253378.000000000000"
"Drama","In the Land of Women","17500000","2007-04-16","45086711.333333333333"
"Drama","Purple Violets","0","2007-04-30","45086711.333333333333"
"Drama","Brooklyn Rules","458232","2007-04-30","5986077.333333333333"
"Drama","Lucky You","5761917","2007-05-01","2073383.000000000000"
"Drama","Georgia Rule","0","2007-05-11","2073383.000000000000"
"Drama","My Blueberry Nights","21786738","2007-05-16","9182885.000000000000"
"Drama","Stomp the Yard","75511123","2007-05-16","32432620.333333333333"
"Drama","September Dawn","0","2007-05-17","32432620.333333333333"
"Drama","Savage Grace","0","2007-05-18","25170374.333333333333"
"Drama","Le scaphandre et le papillon","19777647","2007-05-22","6592549.000000000000"
"Drama","Persepolis","0","2007-05-23","6592549.000000000000"
"Drama","We Own the Night","54926886","2007-05-25","24901511.000000000000"
"Drama","Knocked Up","219076518","2007-06-01","91334468.000000000000"
"Drama","Gracie","2955039","2007-06-01","92319481.000000000000"
"Drama","The Man from Earth","0","2007-06-10","74010519.000000000000"
"Drama","Resurrecting the Champ","0","2007-06-14","985013.000000000000"
"Drama","سكر بنات","0","2007-07-01","0.00000000000000000000"
"Drama","Rockaway","0","2007-07-07","0.00000000000000000000"
"Drama","The Death and Life of Bobby Z","413454","2007-07-23","137818.000000000000"
"Drama","Butterfly on a Wheel","0","2007-07-27","137818.000000000000"
"Drama","Gandhi, My Father","0","2007-08-03","137818.000000000000"
"Drama","The Bourne Ultimatum","442824138","2007-08-03","147608046.00000000"
"Drama","The Company","0","2007-08-05","147608046.00000000"
"Drama","High School Musical 2","7000000","2007-08-17","149941379.33333333"
"Drama","The Kingdom","86658558","2007-08-22","31219519.333333333333"
"Drama","4 luni, 3 săptămîni și 2 zile","1185783","2007-08-24","31614780.333333333333"
"Drama","Eye of the Dolphin","71904","2007-08-24","29305415.000000000000"
"Drama","El orfanato","44000000","2007-08-27","15085895.666666666667"
"Drama","Atonement","129266061","2007-08-29","57779321.666666666667"
"Drama","Death Sentence","16974459","2007-08-31","63413506.666666666667"
"Drama","In the Valley of Elah","29541790","2007-08-31","58594103.333333333333"
"Drama","The Assassination of Jesse James by the Coward Robert Ford","14711793","2007-09-02","20409347.333333333333"
"Drama","The Hunting Party","0","2007-09-03","14751194.333333333333"
"Drama","Rendition","24748670","2007-09-07","13153487.666666666667"
"Drama","The Life Before Her Eyes","0","2007-09-08","8249556.666666666667"
"Drama","Elizabeth: The Golden Age","74237563","2007-09-09","32995411.000000000000"
"Drama","Into the Wild","56255142","2007-09-11","43497568.333333333333"
"Drama","All Hat","0","2007-09-11","43497568.333333333333"
"Drama","Married Life","0","2007-09-12","18751714.000000000000"
"Drama","Across the Universe","0","2007-09-14","0.00000000000000000000"
"Drama","Good Luck Chuck","59192128","2007-09-21","19730709.333333333333"
"Drama","Things We Lost in the Fire","2849142","2007-09-26","20680423.333333333333"
"Drama","Control","8159508","2007-09-26","23400259.333333333333"
"Drama","Michael Clayton","92991835","2007-09-28","34666828.333333333333"
"Drama","Shotgun Stories","0","2007-10-01","33717114.333333333333"
"Drama","I'm Not There.","4001121","2007-10-01","32330985.333333333333"
"Drama","Love in the Time of Cholera","4607608","2007-10-04","2869576.333333333333"
"Drama","And When Did You Last See Your Father?","92","2007-10-05","2869607.000000000000"
"Drama","Lars and the Real Girl","11293663","2007-10-12","5300454.333333333333"
"Drama","Why Did I Get Married?","55184721","2007-10-12","22159492.000000000000"
"Drama","Tropa de Elite","0","2007-10-12","22159461.333333333333"
"Drama","The Kite Runner","73276047","2007-10-14","42820256.000000000000"
"Drama","Lions for Lambs","63215872","2007-10-22","45497306.333333333333"
"Drama","Martian Child","0","2007-11-02","45497306.333333333333"
"Drama","American Gangster","266465037","2007-11-02","109893636.333333333333"
"Drama","No Country for Old Men","171600000","2007-11-08","146021679.00000000"
"Drama","P.S. I Love You","156835339","2007-11-15","198300125.33333333"
"Drama","Brick Lane","0","2007-11-16","109478446.333333333333"
"Drama","Hitman","99965753","2007-11-21","85600364.000000000000"
"Drama","August Rush","66122026","2007-11-21","55362593.000000000000"
"Drama","This Christmas","0","2007-11-27","55362593.000000000000"
"Drama","In the Name of the King: A Dungeon Siege Tale","0","2007-11-29","22040675.333333333333"
"Drama","Juno","231411584","2007-12-05","77137194.666666666667"
"Drama","投名狀","0","2007-12-12","77137194.666666666667"
"Drama","I Am Legend","585349010","2007-12-14","272253531.33333333"
"Drama","Arn: Tempelriddaren","0","2007-12-17","195116336.66666667"
"Drama","Charlie Wilson's War","119000410","2007-12-19","234783140.00000000"
"Drama","The Bucket List","175372502","2007-12-25","98124304.000000000000"
"Drama","The Great Debaters","30226144","2007-12-27","108199685.333333333333"
"Drama","There Will Be Blood","77208711","2007-12-28","94269119.000000000000"
"Drama","Lovely, Still","0","2008-01-01","35811618.333333333333"
"Drama","Yesterday Was a Lie","0","2008-01-01","25736237.000000000000"
"Drama","Sunshine Cleaning","16174377","2008-01-18","5391459.000000000000"
"Drama","Be Kind Rewind","0","2008-01-20","5391459.000000000000"
"Drama","Baghead","0","2008-01-21","5391459.000000000000"
"Drama","Untraceable","32483410","2008-01-22","10827803.333333333333"
"Drama","How She Move","0","2008-01-25","10827803.333333333333"
"Drama","Changeling","113020255","2008-01-30","48501221.666666666667"
"Drama","長江七號","47301471","2008-01-30","53440575.333333333333"
"Drama","The Eye","56309766","2008-02-01","72210497.333333333333"
"Drama","Vantage Point","151161491","2008-02-01","84924242.666666666667"
"Drama","Welcome Home Roscoe Jenkins","43650785","2008-02-08","83707347.333333333333"
"Drama","In Bruges","34533783","2008-02-08","76448686.333333333333"
"Drama","Jerusalema","0","2008-02-11","26061522.666666666667"
"Drama","Step Up 2: The Streets","150816700","2008-02-14","61783494.333333333333"
"Drama","Charlie Bartlett","0","2008-02-22","50272233.333333333333"
"Drama","The Bank Job","64822796","2008-02-28","71879832.000000000000"
"Drama","The Other Boleyn Girl","0","2008-02-28","21607598.666666666667"
"Drama","Never Back Down","41627431","2008-03-04","35483409.000000000000"
"Drama","Snow Angels","414404","2008-03-07","14013945.000000000000"
"Drama","Die Welle","19000000","2008-03-11","20347278.333333333333"
"Drama","La misma luna","23311391","2008-03-20","14241931.666666666667"
"Drama","Leatherheads","41299492","2008-03-24","27870294.333333333333"
"Drama","Flammen & Citronen","0","2008-03-25","21536961.000000000000"
"Drama","21","69823199","2008-03-27","37040897.000000000000"
"Drama","Stop-Loss","11207130","2008-03-28","27010109.666666666667"
"Drama","The Ruins","0","2008-04-02","27010109.666666666667"
"Drama","三国之见龙卸甲","0","2008-04-03","3735710.000000000000"
"Drama","Redbelt","0","2008-04-07","0.00000000000000000000"
"Drama","Street Kings","65569869","2008-04-10","21856623.000000000000"
"Drama","Forgetting Sarah Marshall","105173115","2008-04-17","56914328.000000000000"
"Drama","Trucker","0","2008-04-24","56914328.000000000000"
"Drama","The Boy in the Striped Pyjamas","20416563","2008-05-07","41863226.000000000000"
"Drama","Slumdog Millionaire","377910544","2008-05-12","132775702.333333333333"
"Drama","Blindness","19844979","2008-05-14","139390695.33333333"
"Drama","Wendy and Lucy","0","2008-05-22","132585174.333333333333"
"Drama","The Poker House","0","2008-06-20","6614993.000000000000"
"Drama","Vals Im Bashir","11125849","2008-06-25","3708616.333333333333"
"Drama","Kit Kittredge: An American Girl","0","2008-07-02","3708616.333333333333"
"Drama","黃石的孩子","7400000","2008-07-03","6175283.000000000000"
"Drama","The Wackness","2899975","2008-07-03","3433325.000000000000"
"Drama","Bathory","0","2008-07-04","3433325.000000000000"
"Drama","Chi bi","127814609","2008-07-10","43571528.000000000000"
"Drama","The Dark Knight","1004558444","2008-07-16","377457684.33333333"
"Drama","Donkey Punch","0","2008-07-18","377457684.33333333"
"Drama","The X Files: I Want to Believe","68369434","2008-07-24","357642626.00000000"
"Drama","Frozen River","0","2008-08-01","22789811.333333333333"
"Drama","Swing Vote","17600000","2008-08-01","28656478.000000000000"
"Drama","Bottle Shock","4040588","2008-08-06","7213529.333333333333"
"Drama","The Sisterhood of the Traveling Pants 2","44352417","2008-08-06","21997668.333333333333"
"Drama","The Midnight Meat Train","3533227","2008-08-07","17308744.000000000000"
"Drama","Adam Resurrected","0","2008-08-08","15961881.333333333333"
"Drama","Vicky Cristina Barcelona","96408652","2008-08-15","33313959.666666666667"
"Drama","The Longshots","0","2008-08-22","32136217.333333333333"
"Drama","Burn After Reading","163720069","2008-09-05","86709573.666666666667"
"Drama","The Duchess","0","2008-09-05","54573356.333333333333"
"Drama","Flash of Genius","0","2008-09-07","54573356.333333333333"
"Drama","The Wrestler","44703995","2008-09-07","14901331.666666666667"
"Drama","Pride and Glory","31148328","2008-09-09","25284107.666666666667"
"Drama","The Brothers Bloom","5530764","2008-09-09","27127695.666666666667"
"Drama","Righteous Kill","73174566","2008-09-11","36617886.000000000000"
"Drama","Appaloosa","20211394","2008-09-12","32972241.333333333333"
"Drama","The Women","50007546","2008-09-12","47797835.333333333333"
"Drama","Miracle at St. Anna","9323833","2008-09-15","26514257.666666666667"
"Drama","Lakeview Terrace","27640028","2008-09-19","28990469.000000000000"
"Drama","Entre les murs","28814580","2008-09-24","21926147.000000000000"
"Drama","Der Baader Meinhof Komplex","0","2008-09-24","18818202.666666666667"
"Drama","Choke","3830137","2008-09-26","10881572.333333333333"
"Drama","Fireproof","33456317","2008-09-26","12428818.000000000000"
"Drama","The Lucky Ones","0","2008-09-26","12428818.000000000000"
"Drama","The Betrayed","0","2008-09-27","11152105.666666666667"
"Drama","How to Lose Friends & Alienate People","17286299","2008-10-02","5762099.666666666667"
"Drama","Good Dick","0","2008-10-03","5762099.666666666667"
"Drama","Rachel Getting Married","0","2008-10-03","5762099.666666666667"
"Drama","Bronson","2260712","2008-10-09","753570.666666666667"
"Drama","The Express","9793496","2008-10-10","4018069.333333333333"
"Drama","The Hurt Locker","42000000","2008-10-10","18018069.333333333333"
"Drama","Body of Lies","113280098","2008-10-10","55024531.333333333333"
"Drama","Frost/Nixon","0","2008-10-15","51760032.666666666667"
"Drama","W.","29506464","2008-10-17","47595520.666666666667"
"Drama","Passchendaele","0","2008-10-17","9835488.000000000000"
"Drama","What Just Happened","6673422","2008-10-17","12059962.000000000000"
"Drama","High School Musical 3: Senior Year","0","2008-10-22","2224474.000000000000"
"Drama","Synecdoche, New York","0","2008-10-24","2224474.000000000000"
"Drama","The Haunting of Molly Hartley","0","2008-10-31","0.00000000000000000000"
"Drama","The Informers","382174","2008-11-05","127391.333333333333"
"Drama","Fuel","0","2008-11-14","127391.333333333333"
"Drama","Oorlogswinter","530048","2008-11-17","304074.000000000000"
"Drama","Australia","49554002","2008-11-18","16694683.333333333333"
"Drama","Two Lovers","3148182","2008-11-19","17744077.333333333333"
"Drama","Twilight","392616625","2008-11-20","148439603.00000000"
"Drama","The Curious Case of Benjamin Button","333932083","2008-11-24","243232296.66666667"
"Drama","Milk","54586584","2008-11-26","260378430.66666667"
"Drama","Four Christmases","163733697","2008-11-26","184084121.33333333"
"Drama","Doubt","50907234","2008-11-27","89742505.000000000000"
"Drama","Cadillac Records","0","2008-12-05","71546977.000000000000"
"Drama","Gran Torino","269958228","2008-12-09","106955154.000000000000"
"Drama","Sleep Dealer","107559","2008-12-10","90021929.000000000000"
"Drama","The Day the Earth Stood Still","233093859","2008-12-10","167719882.00000000"
"Drama","The Reader","113019290","2008-12-10","115406902.666666666667"
"Drama","Good","0","2008-12-11","115371049.666666666667"
"Drama","The Yellow Handkerchief","317000","2008-12-17","37778763.333333333333"
"Drama","Seven Pounds","168167691","2008-12-18","56161563.666666666667"
"Drama","Revolutionary Road","75225693","2008-12-19","81236794.666666666667"
"Drama","Free Style","140987","2008-12-24","81178123.666666666667"
"Drama","Valkyrie","200276000","2008-12-25","91880893.333333333333"
"Drama","Fame","0","2009-01-01","66805662.333333333333"
"Drama","Flying By","0","2009-01-01","66758666.666666666667"
"Drama","My Dog Tulip","246574","2009-01-01","82191.333333333333"
"Drama","Not Easily Broken","0","2009-01-09","82191.333333333333"
"Drama","Four Single Fathers","0","2009-01-15","82191.333333333333"
"Drama","The Missing Person","0","2009-01-16","0.00000000000000000000"
"Drama","Brooklyn's Finest","29536299","2009-01-16","9845433.000000000000"
"Drama","The Greatest","0","2009-01-17","9845433.000000000000"
"Drama","I Love You Phillip Morris","10652035","2009-01-18","13396111.333333333333"
"Drama","Wuthering Heights","0","2009-01-18","3550678.333333333333"
"Drama","疯狂的赛车","0","2009-01-20","3550678.333333333333"
"Drama","Motherhood","0","2009-01-21","0.00000000000000000000"
"Drama","Brothers","43318349","2009-01-27","14439449.666666666667"
"Drama","The International","60161391","2009-02-03","34493246.666666666667"
"Drama","He's Just Not That Into You","177259441","2009-02-06","93579727.000000000000"
"Drama","The Cry of the Owl","0","2009-02-07","79140277.333333333333"
"Drama","The Open Road","0","2009-02-07","59086480.333333333333"
"Drama","Chéri","9366227","2009-02-10","3122075.666666666667"
"Drama","Madea Goes to Jail","90508336","2009-02-16","33291521.000000000000"
"Drama","Dead Like Me: Life After Death","0","2009-02-17","33291521.000000000000"
"Drama","Red Riding: In the Year of Our Lord 1974","0","2009-02-28","30169445.333333333333"
"Drama","The Young Victoria","27409889","2009-03-04","9136629.666666666667"
"Drama","City Island","6670712","2009-03-06","11360200.333333333333"
"Drama","The Last House on the Left","32721635","2009-03-13","22267412.000000000000"
"Drama","The Twilight Saga: New Moon","709827462","2009-03-15","249739936.33333333"
"Drama","La Fille du RER","0","2009-03-18","247516365.66666667"
"Drama","Knowing","155446362","2009-03-19","288424608.00000000"
"Drama","12 Rounds","17280326","2009-03-19","57575562.666666666667"
"Drama","The City of Your Final Destination","0","2009-03-21","57575562.666666666667"
"Drama","新宿事件","0","2009-03-22","5760108.666666666667"
"Drama","Chloe","8459458","2009-03-25","2819819.333333333333"
"Drama","The Damned United","0","2009-03-27","2819819.333333333333"
"Drama","The Boat That Rocked","36348784","2009-04-01","14936080.666666666667"
"Drama","Observe and Report","24007324","2009-04-10","20118702.666666666667"
"Drama","Hannah Montana: The Movie","155545279","2009-04-10","71967129.000000000000"
"Drama","Coco avant Chanel","0","2009-04-22","59850867.666666666667"
"Drama","南京!南京!","10652498","2009-04-22","55399259.000000000000"
"Drama","The Exploding Girl","0","2009-04-22","3550832.666666666667"
"Drama","The Soloist","31720158","2009-04-24","14124218.666666666667"
"Drama","The Eclipse","0","2009-04-24","10573386.000000000000"
"Drama","Enter the Void","754249","2009-05-05","10824802.333333333333"
"Drama","Black Water Transit","0","2009-05-13","251416.333333333333"
"Drama","I Come with the Rain","0","2009-05-14","251416.333333333333"
"Drama","Fish Tank","2357852","2009-05-14","785950.666666666667"
"Drama","Veronika Decides to Die","0","2009-05-16","785950.666666666667"
"Drama","Agora","39041505","2009-05-17","13799785.666666666667"
"Drama","Les herbes folles","0","2009-05-20","13013835.000000000000"
"Drama","Das weisse Band","0","2009-05-21","13013835.000000000000"
"Drama","Crying with Laughter","0","2009-06-01","0.00000000000000000000"
"Drama","The Proposal","317375031","2009-06-01","105791677.000000000000"
"Drama","Κυνόδοντας","110197","2009-06-01","105828409.333333333333"
"Drama","Away We Go","14899417","2009-06-05","110794881.666666666667"
"Drama","해운대","11301649","2009-06-06","8770421.000000000000"
"Drama","The Taking of Pelham 1 2 3","150166126","2009-06-11","58789064.000000000000"
"Drama","Moon","9760104","2009-06-12","57075959.666666666667"
"Drama","Hachi: A Dog's Tale","47801389","2009-06-13","69242539.666666666667"
"Drama","My Sister's Keeper","95714875","2009-06-26","51092122.666666666667"
"Drama","Public Enemies","214104620","2009-07-01","119206961.333333333333"
"Drama","(500) Days of Summer","60722734","2009-07-17","123514076.333333333333"
"Drama","B-Girl","0","2009-07-29","91609118.000000000000"
"Drama","Adam","2277396","2009-07-29","21000043.333333333333"
"Drama","Funny People","61458982","2009-07-31","21245459.333333333333"
"Drama","Julie & Julia","129540499","2009-08-06","64425625.666666666667"
"Drama","Bandslam","5210988","2009-08-06","65403489.666666666667"
"Drama","Bran Nue Dae","7","2009-08-09","44917164.666666666667"
"Drama","El secreto de sus ojos","33965843","2009-08-13","13058946.000000000000"
"Drama","Rampage","0","2009-08-14","11321950.000000000000"
"Drama","The Time Traveler's Wife","101229792","2009-08-14","45065211.666666666667"
"Drama","Inglourious Basterds","319131050","2009-08-18","140120280.66666667"
"Drama","Down Terrace","10000","2009-09-01","140123614.00000000"
"Drama","Taking Woodstock","0","2009-09-03","106380350.000000000000"
"Drama","The Last Station","0","2009-09-04","3333.3333333333333333"
"Drama","Carriers","5802422","2009-09-04","1934140.666666666667"
"Drama","Io sono l'amore","0","2009-09-05","1934140.666666666667"
"Drama","Up in the Air","163670000","2009-09-05","56490807.333333333333"
"Drama","Solitary Man","5024782","2009-09-07","56231594.000000000000"
"Drama","Soul Kitchen","17872796","2009-09-09","62189192.666666666667"
"Drama","I Can Do Bad All By Myself","0","2009-09-11","7632526.000000000000"
"Drama","The Good Heart","0","2009-09-11","5957598.666666666667"
"Drama","Youth in Revolt","0","2009-09-11","0.00000000000000000000"
"Drama","The Bad Lieutenant: Port of Call - New Orleans","10589102","2009-09-11","3529700.666666666667"
"Drama","Perrier’s Bounty","0","2009-09-11","3529700.666666666667"
"Drama","Defendor","44462","2009-09-12","3544521.333333333333"
"Drama","The Joneses","7022728","2009-09-13","2355730.000000000000"
"Drama","Whip It","16633035","2009-09-13","7900075.000000000000"
"Drama","Ondine","1644755","2009-09-14","8433506.000000000000"
"Drama","Tanner Hall","0","2009-09-14","6092596.666666666667"
"Drama","Ajami","0","2009-09-17","548251.666666666667"
"Drama","The Informant!","35424826","2009-09-18","11808275.333333333333"
"Drama","Love Happens","36133014","2009-09-18","23852613.333333333333"
"Drama","I Hope They Serve Beer in Hell","1429299","2009-09-25","24329046.333333333333"
"Drama","Mao's Last Dancer","20719451","2009-10-01","19427254.666666666667"
"Drama","A Shine of Rainbows","0","2009-10-01","7382916.666666666667"
"Drama","A Serious Man","31430334","2009-10-02","17383261.666666666667"
"Drama","Life During Wartime","744816","2009-10-10","10725050.000000000000"
"Drama","Emma","0","2009-10-11","10725050.000000000000"
"Drama","Law Abiding Citizen","126690726","2009-10-15","42478514.000000000000"
"Drama","A Single Man","0","2009-10-19","42230242.000000000000"
"Drama","The Mighty Macs","0","2009-10-21","42230242.000000000000"
"Drama","Forget Me Not","0","2009-10-22","0.00000000000000000000"
"Drama","An Education","26096852","2009-10-29","8698950.666666666667"
"Drama","A Christmas Carol","325233863","2009-11-04","117110238.333333333333"
"Drama","To Save A Life","0","2009-11-05","117110238.333333333333"
"Drama","Bright Star","4440055","2009-11-05","109891306.000000000000"
"Drama","Precious","47536959","2009-11-06","17325671.333333333333"
"Drama","Mother and Child","0","2009-11-07","17325671.333333333333"
"Drama","Harry Brown","10329747","2009-11-11","19288902.000000000000"
"Drama","The Messenger","1521261","2009-11-13","3950336.000000000000"
"Drama","The Blind Side","309208309","2009-11-20","107019772.333333333333"
"Drama","The Road","27635305","2009-11-25","112788291.666666666667"
"Drama","Me and Orson Welles","2336172","2009-11-25","113059928.666666666667"
"Drama","Nine","53825515","2009-12-03","27932330.666666666667"
"Drama","Paa","0","2009-12-04","18720562.333333333333"
"Drama","Armored","22942221","2009-12-04","25589245.333333333333"
"Drama","Everybody's Fine","0","2009-12-04","7647407.000000000000"
"Drama","Invictus","122233971","2009-12-10","48392064.000000000000"
"Drama","Rocket Singh: Salesman of the Year","0","2009-12-11","40744657.000000000000"
"Drama","三枪拍案惊奇","0","2009-12-11","40744657.000000000000"
"Drama","Crazy Heart","39462438","2009-12-16","13154146.000000000000"
"Drama","十月圍城","5837674","2009-12-18","15100037.333333333333"
"Drama","Nowhere Boy","0","2009-12-25","15100037.333333333333"
"Drama","The Lovely Bones","93525586","2009-12-26","33121086.666666666667"
"Drama","Nine Dead","0","2010-01-01","31175195.333333333333"
"Drama","3 Backyards","0","2010-01-01","31175195.333333333333"
"Drama","Morning Glory","58785180","2010-01-12","19595060.000000000000"
"Drama","Snabba Cash","0","2010-01-15","19595060.000000000000"
"Drama","Extraordinary Measures","15134293","2010-01-21","24639824.333333333333"
"Drama","Please Give","0","2010-01-22","5044764.333333333333"
"Drama","Get Low","0","2010-01-22","5044764.333333333333"
"Drama","Hesher","382946","2010-01-22","127648.666666666667"
"Drama","Edge of Darkness","74901339","2010-01-29","25094761.666666666667"
"Drama","Blood Done Sign My Name","0","2010-02-01","25094761.666666666667"
"Drama","Dear John","114977104","2010-02-04","63292814.333333333333"
"Drama","The Wolfman","0","2010-02-11","38325701.333333333333"
"Drama","My Name Is Khan","42345360","2010-02-12","52440821.333333333333"
"Drama","Mine vaganti","8220215","2010-02-12","16855191.666666666667"
"Drama","Centurion","6814789","2010-02-15","19126788.000000000000"
"Drama","Shutter Island","294804195","2010-02-18","103279733.000000000000"
"Drama","The Killer Inside Me","0","2010-02-19","100539661.333333333333"
"Drama","Green Zone","94882889","2010-03-11","129895694.666666666667"
"Drama","Remember Me","0","2010-03-12","31627629.666666666667"
"Drama","Barry Munday","0","2010-03-13","31627629.666666666667"
"Drama","The Runaways","2995811","2010-03-19","998603.666666666667"
"Drama","The Last Song","0","2010-03-31","998603.666666666667"
"Drama","The Perfect Game","3878993","2010-04-01","2291601.333333333333"
"Drama","Letters to God","0","2010-04-09","1292997.666666666667"
