"17303","3"
"17317","5"
"17318","3"
"17320","8"
"17321","7"
"17329","8"
"17333","6"
"17337","3"
"17351","3"
"17389","3"
"17393","4"
"17409","7"
"17413","3"
"17418","7"
"17424","3"
"17425","3"
"17485","4"
"17486","4"
"17488","8"
"17494","3"
"17499","4"
"17510","7"
"17517","6"
"17536","3"
"17537","3"
"17538","4"
"17539","3"
"17557","5"
"17558","4"
"17559","3"
"17576","4"
"17577","3"
"17583","3"
"17599","3"
"17601","3"
"17608","4"
"17623","3"
"17639","4"
"17652","8"
"17663","3"
"17669","3"
"17685","3"
"17691","3"
"17711","3"
"17719","3"
"17720","4"
"17738","6"
"17745","3"
"17746","3"
"17747","4"
"17748","3"
"17800","8"
"17806","5"
"17807","10"
"17808","5"
"17822","4"
"17823","3"
"17832","5"
"17841","3"
"17862","3"
"17865","3"
"17873","3"
"17874","3"
"17876","3"
"17881","4"
"17883","4"
"17884","3"
"17885","3"
"17891","7"
"17892","7"
"17893","6"
"17900","3"
"17916","6"
"17922","3"
"17934","3"
"17935","3"
"17947","3"
"17964","3"
"18012","4"
"18015","4"
"18027","6"
"18028","4"
"18032","3"
"18045","8"
"18078","6"
"18083","3"
"18114","3"
"18125","5"
"18126","5"
"18127","4"
"18137","7"
"18161","3"
"18162","4"
"18179","3"
"18180","3"
"18181","3"
"18182","3"
"18184","5"
"18185","6"
"18198","3"
"18199","5"
"18201","7"
"18202","7"
"18246","4"
"18251","4"
"18271","8"
"18340","4"
"18349","5"
"18361","8"
"18380","6"
"18396","3"
"18410","4"
"18413","6"
"18425","3"
"18426","3"
"18427","3"
"18438","3"
"18443","4"
"18467","5"
"18480","8"
"18481","8"
"18482","8"
"18488","8"
"18492","4"
"18514","3"
"18515","4"
"18516","3"
"18527","7"
"18528","8"
"18529","8"
"18559","3"
"18560","3"
"18582","4"
"18585","4"
"18597","3"
"18608","3"
"18611","8"
"18625","3"
"18640","3"
"18657","7"
"18658","7"
"18668","3"
"18671","3"
"18679","3"
"18705","3"
"18708","3"
"18715","3"
"18720","3"
"18721","3"
"18732","3"
"18753","3"
"18754","4"
"18755","3"
"18793","3"
"18812","3"
"18814","3"
"18815","3"
"18827","5"
"18842","7"
"18843","5"
"18845","4"
"18854","5"
"18855","4"
"18876","4"
"18879","3"
"18880","6"
"18887","4"
"18890","6"
"18923","3"
"18933","3"
"18934","3"
"18935","4"
"18938","3"
"18939","3"
"18968","3"
"18987","3"
"19005","7"
"19078","3"
"19083","3"
"19115","3"
"19154","3"
"19165","3"
"19168","3"
"19183","3"
"19184","3"
"19185","4"
"19186","3"
"19225","3"
"19256","3"
"19274","3"
"19275","3"
"19286","4"
"19293","3"
"19294","3"
"19304","3"
"19316","4"
"19340","8"
"19355","3"
"19356","5"
"19366","6"
"19370","3"
"19372","3"
"19375","7"
"19377","5"
"19404","4"
"19418","3"
"19419","3"
"19432","3"
"19433","3"
"19434","3"
"19435","3"
"19447","6"
"19464","8"
"19465","8"
"19497","3"
"19498","3"
"19499","3"
"19511","6"
"19515","3"
"19523","3"
"19524","3"
"19531","3"
"19532","4"
"19533","3"
"19549","5"
"19550","5"
"19578","3"
"19584","3"
"19607","8"
"19608","8"
"19609","7"
"19616","3"
"19617","3"
"19631","5"
"19637","4"
"19653","3"
"19674","3"
"19675","3"
"19680","3"
"19681","3"
"19682","4"
"19687","3"
"19690","3"
"19692","3"
"19693","4"
"19694","5"
"19695","4"
"19734","5"
"19735","3"
"19736","4"
"19750","4"
"19768","3"
"19773","5"
"19774","5"
"19779","3"
"19804","7"
"19814","3"
"19818","6"
"19819","4"
"19841","3"
"19842","6"
"19843","3"
"19845","5"
"19846","6"
"19894","8"
"19904","3"
"19906","3"
"19926","3"
"19928","4"
"19934","3"
"19936","3"
"19942","3"
"19950","3"
"19957","3"
"19969","4"
"19985","3"
"19997","3"
"20002","8"
"20003","8"
"20004","8"
"20021","4"
"20022","3"
"20023","4"
"20101","3"
"20103","8"
"20108","3"
"20121","8"
"20136","7"
"20147","5"
"20148","3"
"20179","3"
"20180","3"
"20193","4"
"20196","3"
"20218","3"
"20232","3"
"20235","4"
"20246","3"
"20249","3"
"20306","4"
"20340","3"
"20359","6"
"20383","3"
"20401","6"
"20405","3"
"20417","5"
"20430","3"
"20431","3"
"20470","4"
"20471","3"
"20475","3"
"20501","3"
"20511","6"
"20512","4"
"20521","3"
"20522","4"
"20524","8"
"20525","8"
"20534","3"
"20535","3"
"20545","5"
"20546","3"
"20580","3"
"20582","8"
"20591","5"
"20594","5"
"20600","8"
"20613","8"
"20629","3"
"20637","3"
"20657","3"
"20658","3"
"20663","5"
"20664","3"
"20686","3"
"20694","3"
"20726","3"
"20727","3"
"20731","3"
"20734","4"
"20776","6"
"20783","4"
"20787","4"
"20806","3"
"20815","3"
"20835","3"
"20840","3"
"20846","6"
"20848","3"
"20849","3"
"20856","3"
"20876","5"
"20892","6"
"20957","3"
"20978","8"
"20982","8"
"20983","8"
"20984","8"
"20985","6"
"21002","3"
"21009","6"
"21029","4"
"21031","3"
"21032","3"
"21037","4"
"21076","3"
"21077","3"
"21078","8"
"21079","8"
"21083","4"
"21084","4"
"21125","3"
"21153","7"
"21155","8"
"21188","3"
"21212","3"
"21214","3"
"21215","3"
"21226","3"
"21259","6"
"21260","5"
"21264","8"
"21265","8"
"21266","8"
"21273","4"
"21283","7"
"21297","3"
"21303","4"
"21304","4"
"21309","3"
"21317","4"
"21319","3"
"21320","3"
"21341","4"
"21342","3"
"21346","5"
"21368","3"
"21385","6"
"21398","3"
"21438","3"
"21439","4"
"21446","3"
"21464","3"
"21465","3"
"21493","3"
"21506","3"
"21520","3"
"21538","4"
"21543","4"
"21546","3"
"21555","3"
"21556","3"
"21564","6"
"21569","3"
"21605","6"
"21631","3"
"21654","6"
"21655","6"
"21675","4"
"21684","5"
"21690","3"
"21705","3"
"21707","3"
"21725","4"
"21726","3"
"21731","4"
"21760","3"
"21803","7"
"21809","3"
"21810","4"
"21811","4"
"21840","4"
"21841","5"
"21842","5"
"21866","3"
"21877","7"
"21893","3"
"21894","3"
"21981","3"
"21992","3"
"21995","3"
"22004","4"
"22069","3"
"22073","5"
"22092","3"
"22103","3"
"22110","3"
"22111","5"
"22112","5"
"22113","3"
"22151","7"
"22152","7"
"22153","6"
"22154","4"
"22158","6"
"22159","5"
"22169","3"
"22181","3"
"22204","3"
"22287","3"
"22288","3"
"22301","3"
"22309","4"
"22311","3"
"22339","3"
"22345","3"
"22393","3"
"22425","3"
"22440","3"
"22443","3"
"22449","3"
"22451","4"
"22474","5"
"22476","4"
"22483","3"
"22486","3"
"22487","3"
"22533","5"
"22586","3"
"22593","3"
"22614","3"
"22621","8"
"22629","3"
"22662","3"
"22668","3"
"22670","6"
"22726","3"
"22730","4"
"22736","4"
"22760","5"
"22764","8"
"22780","8"
"22781","8"
"22782","8"
"22788","4"
"22835","3"
"22846","8"
"22859","4"
"22860","3"
"22881","3"
"22896","3"
"22898","4"
"22908","5"
"22989","3"
"22990","3"
"22999","3"
"23008","4"
"23009","4"
"23010","3"
"23021","7"
"23026","3"
"23039","9"
"23045","7"
"23046","7"
"23051","6"
"23053","3"
"23063","3"
"23064","3"
"23117","3"
"23135","9"
"23167","3"
"23209","3"
"23219","3"
"23250","3"
"23255","3"
"23257","4"
"23272","3"
"23275","3"
"23278","3"
"23298","3"
"23315","8"
"23330","3"
"23343","3"
"23345","3"
"23365","3"
"23371","3"
"23372","5"
"23396","5"
"23397","4"
"23401","6"
"23417","3"
"23418","3"
"23419","3"
"23435","3"
"23442","3"
"23443","3"
"23444","3"
"23445","3"
"23450","5"
"23453","3"
"23471","3"
"23476","7"
"23511","3"
"23512","3"
"23513","3"
"23517","3"
"23529","4"
"23553","3"
"23577","8"
"23578","8"
"23583","6"
"23626","5"
"23680","3"
"23687","6"
"23688","6"
"23694","3"
"23695","4"
"23719","5"
"23721","3"
"23722","4"
"23723","4"
"23734","3"
"23735","3"
"23785","4"
"23789","4"
"23790","8"
"23793","4"
"23815","8"
"23816","8"
"23836","7"
"23837","5"
"23839","7"
"23883","3"
"23930","8"
"23941","5"
"23966","3"
"23975","3"
"23983","5"
"23991","12"
"23996","8"
"23997","7"
"23998","10"
"24002","8"
"24003","6"
"24004","8"
"24011","4"
"24012","4"
"24080","3"
"24086","8"
"24108","3"
"24129","3"
"24130","3"
"24131","3"
"24135","3"
"24147","8"
"24148","8"
"24149","8"
"24150","8"
"24151","8"
"24152","8"
"24161","8"
"24182","4"
"24185","5"
"24206","8"
"24216","3"
"24222","3"
"24229","4"
"24230","5"
"24231","4"
"24235","3"
"24257","3"
"24277","4"
"24295","4"
"24311","4"
"24323","3"
"24330","3"
"24333","3"
"24337","3"
"24338","3"
"24342","3"
"24387","3"
